id_venta,numero_linea,fecha_venta,id_cliente,id_producto,id_tienda,cantidad,precio_unitario,descuento,metodo_pago,canal,temporada,talla
V000002,1,2023-01-30,C00037,P0018,T024,2,73000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xs
V001918,1,2024-03-26,C02514,P0010,T016,4,95000.0,0.1,Tarjeta Crédito,Tienda Física,Black Friday,32
V001981,2,2024-01-31,C01256,P0014,T036,3,138000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,28
V003141,1,2025-11-25,C01664,P0007,T032,3,59000.0,0.2,Efectivo,Tienda Física,Temporada Regular,S
V000418,2,2025-02-26,C02456,P0013,T040,2,55000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,L
V002773,1,2023-12-27,C00957,P0002,T023,1,154000.0,0.0,Efectivo,Tienda Física,Vacaciones,Xs
V000798,1,2024-04-08,C00775,P0023,T006,1,75000.0,0.0,Efectivo,Tienda Física,Temporada Regular,L
V003252,1,2025-06-03,C00555,P0021,T039,2,115000.0,0.15,Efectivo,Tienda Física,Black Friday,Xxl
V000739,2,2024-12-04,C02619,P0024,T009,1,206000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xxl
V002029,1,2024-12-18,C02168,P0020,T040,3,75000.0,0.1,Efectivo,Tienda Física,Día Del Padre,Xl
V003038,1,2024-04-14,C01444,P0003,T004,3,181000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,38
V000605,1,2025-06-25,C02663,P0013,T024,2,59000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xl
V000213,1,2024-03-08,C00394,P0019,T023,4,71000.0,0.15,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,Xs
V000364,2,2025-06-24,C01963,P0015,T004,4,168000.0,0.0,Efectivo,Tienda Física,Temporada Regular,36
V000956,1,2023-07-25,C00080,P0011,T001,3,138000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,S
V002381,2,2025-04-18,C00492,P0002,T004,1,149000.0,0.1,Efectivo,Tienda Física,Temporada Regular,Xl
V000928,1,2023-08-08,C00392,P0026,T008,2,137000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xxl
V001920,1,2024-11-25,C00835,P0013,T001,1,56000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V001358,3,2023-01-16,C00472,P0012,T027,1,111000.0,0.1,Efectivo,Tienda Física,Temporada Regular,M
V003159,3,2025-04-29,C00039,P0015,T001,1,175000.0,0.0,Tarjeta Débito,Tienda Física,Regreso A Clases,28
V002224,1,2024-03-07,C01952,P0019,T007,4,73000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V003024,1,2023-06-11,C01315,P0014,T007,1,135000.0,0.15,Efectivo,Tienda Física,Temporada Regular,34
V000677,1,2025-09-22,C01809,P0009,T004,4,122000.0,0.0,Transferencia,Tienda Física,Vacaciones,Xl
V003027,1,2023-11-10,C01175,P0011,T011,1,135000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xl
V002722,1,2024-10-16,C02655,P0010,T004,1,92000.0,0.15,Tarjeta Crédito,Online,Día De La Madre,34
V000503,3,2024-04-19,C00136,P0001,T016,2,140000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,40
V002008,2,2023-06-07,C02383,P0019,T011,2,70000.0,0.0,Transferencia,Tienda Física,Temporada Regular,S
V003776,2,2023-09-15,C00922,P0023,T039,2,79000.0,0.3,Tarjeta Débito,Tienda Física,Temporada Regular,S
V001522,3,2023-02-28,C02796,P0018,T021,2,80000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V000342,1,2024-09-19,C00658,P0010,T004,1,97000.0,0.15,Efectivo,Tienda Física,Temporada Regular,36
V000268,1,2023-03-15,C00736,P0014,T004,3,136000.0,0.0,Efectivo,Tienda Física,Temporada Regular,34
V000833,1,2024-06-23,C00542,P0018,T042,3,77000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,S
V001752,1,2023-07-25,C01246,P0018,T033,2,78000.0,0.1,Transferencia,Tienda Física,Temporada Regular,Xl
V003352,2,2025-08-17,C01961,P0015,T007,2,175000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,28
V002779,1,2024-07-15,C02472,P0014,T022,1,144000.0,0.4,Tarjeta Débito,Tienda Física,Temporada Regular,30
V001120,1,2025-05-06,C01796,P0001,T019,2,137000.0,0.0,Efectivo,Tienda Física,Temporada Regular,28
V002800,1,2024-07-19,C00632,P0010,T043,4,91000.0,0.1,Efectivo,Online,Vacaciones,38
V000637,1,2024-05-04,C02511,P0020,T009,1,73000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V002265,2,2023-06-20,C01258,P0013,T035,1,54000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,M
V002435,1,2024-06-15,C01976,P0001,T002,2,146000.0,0.4,Efectivo,Tienda Física,Temporada De Diciembre,34
V003001,2,2025-02-15,C01300,P0012,T037,3,111000.0,0.0,Efectivo,Tienda Física,Temporada Regular,L
V000772,2,2025-06-20,C01374,P0016,T027,2,136000.0,0.0,Tarjeta Débito,Tienda Física,Black Friday,36
V003259,1,2024-03-05,C01105,P0015,T031,2,173000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,32
V000766,2,2024-06-25,C00654,P0021,T039,1,125000.0,0.0,Tarjeta Crédito,Tienda Física,Día Del Padre,Xs
V003105,1,2024-04-02,C02053,P0001,T012,1,141000.0,0.0,Efectivo,Tienda Física,Temporada Regular,38
V000638,1,2025-10-19,C02152,P0006,T040,1,56000.0,0.0,Tarjeta Crédito,Tienda Física,Regreso A Clases,Xs
V001390,1,2024-02-16,C01228,P0003,T038,1,171000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,30
V000108,2,2025-01-03,C01608,P0006,T026,2,53000.0,0.0,Tarjeta Débito,Tienda Física,Regreso A Clases,Xl
V000381,2,2024-11-22,C00710,P0012,T015,2,115000.0,0.3,Tarjeta Débito,Tienda Física,Temporada Regular,S
V002946,2,2023-07-18,C01031,P0018,T018,3,73000.0,0.0,Transferencia,Tienda Física,Día De La Madre,S
V000940,2,2024-08-22,C02348,P0024,T040,4,213000.0,0.3,Tarjeta Débito,Online,Temporada Regular,S
V002905,3,2024-02-05,C00214,P0010,T032,4,93000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,32
V000248,2,2023-01-02,C01065,P0012,T004,1,108000.0,0.0,Tarjeta Débito,Online,Temporada Regular,Xs
V002648,1,2023-05-22,C00126,P0018,T021,3,79000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V003050,1,2023-04-12,C00237,P0023,T014,1,81000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,S
V001053,1,2025-11-23,C00964,P0017,T032,2,143000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xs
V003306,2,2023-09-04,C00804,P0007,T018,2,58000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V000815,3,2023-05-09,C02177,P0024,T020,3,227000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V002953,1,2023-02-20,C01194,P0003,T022,4,178000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,32
V002049,1,2025-12-24,C02421,P0013,T005,1,58000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,Xs
V000160,2,2024-03-28,C02227,P0002,T016,1,156000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V003429,1,2024-09-26,C02481,P0024,T019,1,225000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V001370,2,2023-03-12,C00518,P0009,T019,1,125000.0,0.0,Transferencia,Tienda Física,Temporada Regular,S
V002780,1,2024-01-22,C02387,P0006,T018,4,54000.0,0.0,Efectivo,Tienda Física,Temporada Regular,M
V003254,1,2024-09-05,C02040,P0024,T010,4,223000.0,0.0,Efectivo,Online,Regreso A Clases,L
V001194,1,2025-04-18,C00148,P0010,T023,4,95000.0,0.15,Efectivo,Online,Temporada Regular,28
V001588,1,2023-03-14,C01258,P0023,T018,1,74000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,Xs
V000389,1,2023-09-01,C00288,P0022,T004,1,201000.0,0.15,Tarjeta Débito,Tienda Física,Black Friday,L
V002062,1,2024-04-11,C00030,P0022,T035,1,210000.0,0.0,Efectivo,Online,Temporada Regular,Xs
V000189,1,2024-10-10,C00212,P0006,T003,3,55000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V003278,3,2023-05-09,C01237,P0009,T043,3,124000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,L
V001311,1,2023-03-05,C01110,P0024,T032,1,210000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V000089,1,2025-09-07,C00746,P0020,T027,1,76000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,S
V000490,2,2025-01-11,C00155,P0011,T009,4,135000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,M
V002851,2,2024-07-07,C02729,P0015,T033,2,180000.0,0.0,Efectivo,Tienda Física,Temporada Regular,38
V003754,1,2023-11-07,C00851,P0005,T023,1,108000.0,0.0,Transferencia,Tienda Física,Temporada Regular,Xs
V000756,1,2023-06-05,C02583,P0018,T003,2,74000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V001008,1,2023-07-28,C01708,P0008,T031,3,221000.0,0.0,Efectivo,Tienda Física,Día De La Madre,Xxl
V000331,1,2023-08-12,C02476,P0002,T036,2,152000.0,0.4,Tarjeta Débito,Tienda Física,Día Del Padre,Xs
V002193,2,2025-04-17,C01366,P0006,T041,1,56000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xs
V002711,1,2023-06-23,C00348,P0019,T023,1,71000.0,0.0,Efectivo,Tienda Física,Vacaciones,Xxl
V000265,1,2024-04-06,C00165,P0007,T003,1,59000.0,0.3,Tarjeta Débito,Tienda Física,Temporada Regular,L
V000050,1,2024-09-01,C00947,P0007,T011,2,61000.0,0.0,Transferencia,Tienda Física,Black Friday,Xs
V002740,3,2024-12-21,C02239,P0018,T004,1,76000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,L
V003213,2,2025-03-05,C01238,P0004,T006,2,177000.0,0.0,Efectivo,Tienda Física,Temporada Regular,28
V002764,1,2024-03-09,C01617,P0002,T024,1,156000.0,0.15,Tarjeta Débito,Tienda Física,Regreso A Clases,Xl
V003268,1,2025-01-02,C00560,P0015,T010,2,170000.0,0.1,Tarjeta Débito,Tienda Física,Vacaciones,38
V002313,1,2023-04-10,C02654,P0018,T029,3,73000.0,0.05,Tarjeta Débito,Tienda Física,Vacaciones,M
V002355,3,2024-03-13,C01096,P0007,T035,2,58000.0,0.0,Tarjeta Crédito,Online,Regreso A Clases,Xxl
V001129,2,2025-06-04,C01264,P0011,T001,4,134000.0,0.0,Tarjeta Crédito,Tienda Física,Día Del Padre,Xl
V001325,1,2025-06-26,C02272,P0020,T033,4,77000.0,0.0,Tarjeta Débito,Tienda Física,Temporada De Diciembre,Xl
V002948,2,2023-06-17,C01302,P0007,T034,4,60000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xl
V003698,1,2024-09-24,C00555,P0024,T012,1,212000.0,0.15,Tarjeta Crédito,Tienda Física,Vacaciones,Xxl
V001527,1,2024-07-18,C02624,P0026,T029,2,139000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V002975,1,2024-08-14,C01034,P0018,T033,1,74000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,Xxl
V001228,2,2024-10-05,C02133,P0010,T018,1,96000.0,0.0,Tarjeta Débito,Tienda Física,Regreso A Clases,38
V001759,2,2023-06-29,C01448,P0003,T004,2,175000.0,0.0,Transferencia,Tienda Física,Temporada Regular,32
V001914,1,2023-02-09,C01463,P0014,T018,3,134000.0,0.0,Tarjeta Débito,Online,Vacaciones,30
V002600,1,2024-12-16,C01454,P0009,T009,4,123000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V000772,1,2025-06-20,C01374,P0019,T027,1,69000.0,0.2,Tarjeta Débito,Tienda Física,Black Friday,M
V003752,1,2023-10-18,C00080,P0007,T034,1,61000.0,0.0,Tarjeta Débito,Tienda Física,Día De La Madre,Xxl
V001031,2,2024-01-12,C01147,P0001,T018,1,142000.0,0.05,Tarjeta Crédito,Online,Temporada Regular,34
V001665,1,2024-07-10,C00067,P0010,T030,1,95000.0,0.0,Tarjeta Débito,Tienda Física,Día Del Padre,38
V003216,2,2023-02-24,C01976,P0014,T028,4,142000.0,0.1,Transferencia,Online,Temporada Regular,30
V000710,1,2023-06-06,C01905,P0025,T021,2,147000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V002065,1,2023-03-01,C02638,P0021,T009,2,121000.0,0.0,Transferencia,Tienda Física,Temporada Regular,Xs
V001609,1,2023-01-28,C00310,P0014,T020,1,142000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,34
V000599,3,2023-07-27,C02343,P0015,T030,1,183000.0,0.0,Efectivo,Tienda Física,Temporada Regular,34
V002025,1,2025-01-01,C02530,P0016,T004,2,145000.0,0.15,Tarjeta Débito,Tienda Física,Temporada Regular,30
V003148,1,2024-03-28,C01284,P0013,T009,2,59000.0,0.05,Tarjeta Crédito,Online,Temporada De Diciembre,Xl
V003628,1,2024-12-12,C00172,P0012,T043,2,110000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V000856,1,2023-07-15,C01332,P0014,T036,2,136000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,36
V001987,1,2025-02-07,C00863,P0018,T036,1,79000.0,0.0,Efectivo,Tienda Física,Temporada Regular,M
V002642,3,2024-10-04,C00265,P0015,T017,1,169000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,36
V000882,2,2025-11-30,C01454,P0013,T001,2,58000.0,0.4,Tarjeta Débito,Tienda Física,Vacaciones,Xxl
V000174,1,2024-03-01,C02315,P0003,T004,1,174000.0,0.15,Tarjeta Crédito,Tienda Física,Temporada Regular,30
V002058,1,2025-02-18,C01852,P0002,T016,3,160000.0,0.0,Transferencia,Tienda Física,Temporada Regular,L
V000183,1,2025-10-26,C02360,P0004,T035,1,180000.0,0.2,Tarjeta Crédito,Tienda Física,Temporada Regular,40
V001537,1,2024-06-19,C00883,P0004,T037,1,165000.0,0.05,Tarjeta Crédito,Tienda Física,Regreso A Clases,28
V000405,1,2024-01-07,C00399,P0017,T008,1,143000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,Xl
V002204,2,2025-02-18,C02374,P0023,T027,1,77000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xxl
V003466,1,2023-01-06,C02786,P0010,T025,4,97000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,38
V003422,1,2024-04-16,C00132,P0026,T009,3,140000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V001906,1,2023-03-16,C02029,P0001,T039,1,148000.0,0.0,Tarjeta Débito,Tienda Física,Vacaciones,36
V001949,1,2025-06-05,C00099,P0023,T028,3,77000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V003390,3,2023-01-04,C01383,P0004,T037,1,164000.0,0.0,Transferencia,Online,Regreso A Clases,38
V002950,2,2024-03-02,C01831,P0004,T004,2,180000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,36
V002895,1,2024-05-01,C00768,P0016,T020,1,144000.0,0.0,Efectivo,Tienda Física,Temporada Regular,28
V002774,3,2025-08-30,C00974,P0019,T013,1,69000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xl
V000690,1,2025-01-29,C00766,P0015,T006,1,173000.0,0.0,Efectivo,Online,Día De La Madre,28
V002248,1,2025-06-23,C00169,P0004,T016,1,165000.0,0.05,Tarjeta Débito,Tienda Física,Temporada Regular,40
V001369,1,2023-02-02,C01719,P0015,T028,1,168000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,30
V001371,2,2023-12-07,C02630,P0021,T032,3,121000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V000602,1,2024-12-10,C01960,P0005,T014,1,117000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V000427,1,2023-10-15,C00691,P0019,T012,4,72000.0,0.0,Tarjeta Débito,Online,Día Del Padre,Xl
V000820,1,2024-01-31,C02786,P0013,T009,1,59000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xs
V002464,1,2025-09-04,C01103,P0004,T038,4,174000.0,0.0,Tarjeta Débito,Online,Temporada Regular,40
V000713,1,2024-07-23,C02319,P0001,T022,1,138000.0,0.0,Tarjeta Débito,Tienda Física,Regreso A Clases,34
V002519,1,2024-12-18,C02263,P0005,T033,2,111000.0,0.05,Efectivo,Tienda Física,Temporada Regular,Xxl
V000047,2,2023-10-29,C01841,P0011,T035,1,136000.0,0.05,Efectivo,Tienda Física,Regreso A Clases,Xl
V002876,1,2025-09-02,C01656,P0017,T027,1,148000.0,0.0,Tarjeta Débito,Tienda Física,Black Friday,Xxl
V000819,1,2024-04-11,C01177,P0001,T025,3,137000.0,0.1,Tarjeta Débito,Tienda Física,Vacaciones,30
V001171,1,2024-08-23,C01786,P0025,T003,1,135000.0,0.1,Efectivo,Tienda Física,Temporada Regular,S
V001941,1,2024-05-05,C01057,P0026,T010,1,138000.0,0.0,Efectivo,Tienda Física,Temporada Regular,L
V001057,1,2023-03-22,C02671,P0014,T037,2,143000.0,0.0,Tarjeta Débito,Tienda Física,Temporada De Diciembre,38
V003248,2,2024-04-25,C01638,P0003,T002,1,170000.0,0.0,Efectivo,Tienda Física,Temporada Regular,34
V003035,1,2023-07-29,C02625,P0023,T006,3,82000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,Xs
V002708,2,2025-01-27,C01455,P0022,T001,3,191000.0,0.3,Efectivo,Online,Día De La Madre,Xxl
V000112,1,2024-07-30,C00739,P0005,T018,4,116000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V003630,1,2025-04-21,C01064,P0022,T004,2,208000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V002171,1,2023-04-30,C01152,P0010,T032,3,93000.0,0.3,Efectivo,Online,Vacaciones,34
V002175,1,2025-04-10,C01064,P0024,T017,4,206000.0,0.0,Tarjeta Crédito,Online,Black Friday,Xxl
V003755,2,2024-06-22,C01890,P0013,T018,1,54000.0,0.0,Tarjeta Débito,Tienda Física,Regreso A Clases,Xs
V001892,3,2024-04-10,C01244,P0018,T003,4,74000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xxl
V003735,2,2025-04-05,C02503,P0024,T004,1,214000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V003524,1,2023-10-22,C00503,P0024,T004,3,216000.0,0.0,Tarjeta Débito,Tienda Física,Temporada De Diciembre,L
V003486,2,2025-08-30,C00106,P0001,T032,1,150000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,34
V000043,1,2025-06-01,C00862,P0021,T035,2,116000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xxl
V001012,1,2024-05-29,C01420,P0013,T022,1,58000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V000379,2,2024-12-18,C02539,P0010,T012,1,99000.0,0.0,Efectivo,Tienda Física,Temporada Regular,30
V001717,1,2024-03-16,C00355,P0021,T032,1,122000.0,0.05,Tarjeta Crédito,Tienda Física,Día Del Padre,Xs
V000154,1,2024-09-07,C00930,P0020,T029,4,80000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V001634,2,2024-07-20,C01452,P0024,T042,3,208000.0,0.0,Tarjeta Débito,Tienda Física,Regreso A Clases,M
V001827,2,2023-12-19,C01103,P0015,T028,2,182000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,30
V002736,2,2023-01-05,C02188,P0003,T038,4,172000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,40
V003578,2,2023-01-07,C00253,P0009,T004,1,131000.0,0.0,Transferencia,Tienda Física,Regreso A Clases,Xs
V001333,1,2024-12-29,C00352,P0016,T004,3,146000.0,0.05,Efectivo,Tienda Física,Temporada Regular,32
V002196,3,2025-11-05,C00310,P0002,T029,1,152000.0,0.15,Efectivo,Tienda Física,Temporada Regular,Xs
V000072,1,2025-05-08,C02152,P0021,T028,4,127000.0,0.0,Tarjeta Crédito,Tienda Física,Día Del Padre,M
V002792,1,2024-03-30,C01913,P0008,T029,4,216000.0,0.0,Transferencia,Tienda Física,Temporada Regular,Xl
V000075,2,2023-11-25,C00582,P0026,T028,2,137000.0,0.2,Tarjeta Débito,Tienda Física,Temporada Regular,Xxl
V003348,2,2025-07-29,C01870,P0002,T004,1,149000.0,0.0,Efectivo,Tienda Física,Día Del Padre,L
V002039,1,2023-06-10,C01130,P0011,T033,1,133000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,L
V000391,1,2024-06-11,C00348,P0008,T036,1,218000.0,0.4,Efectivo,Online,Temporada Regular,Xxl
V002449,1,2025-05-13,C02593,P0023,T022,1,74000.0,0.0,Efectivo,Tienda Física,Temporada Regular,M
V002121,2,2023-10-18,C00041,P0015,T041,1,176000.0,0.3,Tarjeta Débito,Online,Temporada Regular,36
V003541,3,2024-02-12,C02601,P0022,T011,4,202000.0,0.0,Tarjeta Débito,Tienda Física,Temporada De Diciembre,L
V000281,1,2025-03-07,C01027,P0020,T018,1,74000.0,0.05,Transferencia,Tienda Física,Temporada Regular,S
V003078,1,2025-08-06,C01899,P0016,T022,1,133000.0,0.3,Efectivo,Tienda Física,Temporada Regular,40
V000709,3,2024-02-22,C00690,P0022,T025,1,202000.0,0.0,Transferencia,Tienda Física,Temporada Regular,Xxl
V001144,1,2025-07-03,C02730,P0021,T016,3,122000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V003072,3,2023-04-06,C02446,P0010,T004,4,97000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,40
V001044,2,2024-10-14,C02525,P0023,T014,1,79000.0,0.05,Transferencia,Tienda Física,Día Del Padre,Xs
V000280,2,2023-02-04,C00334,P0007,T018,1,63000.0,0.4,Transferencia,Tienda Física,Temporada Regular,L
V003417,1,2024-02-16,C00768,P0014,T037,1,133000.0,0.0,Tarjeta Débito,Tienda Física,Black Friday,36
V002549,3,2023-04-20,C01617,P0025,T012,4,141000.0,0.1,Tarjeta Débito,Tienda Física,Temporada Regular,Xxl
V000019,1,2023-06-19,C00425,P0005,T004,1,118000.0,0.0,Transferencia,Tienda Física,Regreso A Clases,L
V003477,1,2025-04-08,C01140,P0019,T009,1,72000.0,0.1,Transferencia,Tienda Física,Regreso A Clases,Xxl
V001733,1,2025-02-05,C00509,P0002,T020,3,150000.0,0.1,Tarjeta Crédito,Tienda Física,Día Del Padre,M
V000927,2,2024-09-11,C01264,P0010,T039,2,92000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,30
V002032,2,2025-02-14,C02567,P0001,T004,4,150000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,30
V002985,1,2024-12-19,C01809,P0015,T039,1,171000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,32
V002277,1,2025-12-04,C02228,P0024,T019,1,215000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,M
V000263,1,2024-01-19,C00637,P0026,T014,1,141000.0,0.0,Efectivo,Tienda Física,Temporada Regular,S
V003687,1,2023-02-15,C01864,P0026,T039,1,134000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,L
V001421,2,2025-04-21,C00565,P0013,T004,3,56000.0,0.0,Tarjeta Crédito,Online,Regreso A Clases,Xxl
V002213,1,2024-04-22,C00576,P0008,T005,1,224000.0,0.1,Transferencia,Tienda Física,Temporada De Diciembre,Xs
V000394,1,2023-07-29,C00565,P0006,T004,2,55000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V003264,1,2025-07-14,C01799,P0011,T025,1,135000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V001413,1,2023-08-18,C01502,P0002,T012,1,150000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V003612,1,2025-01-29,C01074,P0017,T020,2,139000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V003407,1,2023-04-04,C00842,P0020,T017,3,75000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V003245,3,2025-04-23,C02637,P0021,T017,4,119000.0,0.3,Efectivo,Tienda Física,Temporada Regular,Xxl
V003677,1,2024-11-04,C02350,P0005,T002,2,113000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xl
V000739,3,2024-12-04,C02619,P0025,T009,1,145000.0,0.0,Efectivo,Tienda Física,Temporada Regular,L
V002107,3,2024-10-05,C00278,P0026,T020,1,132000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V002371,1,2025-12-20,C01921,P0010,T004,1,96000.0,0.0,Tarjeta Crédito,Online,Black Friday,38
V002130,1,2023-02-20,C00343,P0005,T019,1,113000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V002183,1,2023-07-08,C00882,P0011,T009,1,136000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
